"flex href","w-full src","box-border src","box-border src 2","box-border src 3","box-border src 5","sm:line-clamp-3","text-useCase-yourPricePurple","text-gray-1000","flex href 2","sr-only","kds-text-sm","pl-[1px]","underline"
"https://www.kohls.com/product/prd-7623450/petite-sonoma-goods-for-life-mid-rise-bootcut-jeans.jsp?color=Bright%20Medium%20Blue","https://media.kohlsimg.com/is/image/kohls/7623450_Bright_Medium_Blue?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623450_Medium_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623450_Deep_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7623450_Bright_Medium_Blue_sw?wid=24&hei=24&op_sharpen=1","Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7623450/petite-sonoma-goods-for-life-mid-rise-bootcut-jeans.jsp?color=Bright%20Medium%20Blue","Rated 3.7 out of 5 stars","3.7","()","436"
"https://www.kohls.com/product/prd-7920136/plus-size-sonoma-goods-for-life-high-rise-easy-denim-pants.jsp?color=Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7920136_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7920136_Medium_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7920136_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® High Rise Easy Denim Pants","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7920136/plus-size-sonoma-goods-for-life-high-rise-easy-denim-pants.jsp?color=Dark%20Wash","Rated 3.7 out of 5 stars","3.7","()","14"
"https://www.kohls.com/product/prd-7530758/womens-lc-lauren-conrad-super-high-rise-flare-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7530758?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Super High Rise Flare Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7530758/womens-lc-lauren-conrad-super-high-rise-flare-jeans.jsp","Rated 4.3 out of 5 stars","4.3","()","36"
"https://www.kohls.com/product/prd-4309411/juniors-plus-size-so-high-rise-jeggings.jsp","https://media.kohlsimg.com/is/image/kohls/4309411_Dark_Wash?wid=342&hei=342&op_sharpen=1","","","","","Juniors' Plus Size SO® High Rise Jeggings","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-4309411/juniors-plus-size-so-high-rise-jeggings.jsp","Rated 4.3 out of 5 stars","4.3","()","1943"
"https://www.kohls.com/product/prd-7442580/juniors-so-high-rise-curvy-jeggings.jsp?color=Medium","https://media.kohlsimg.com/is/image/kohls/7442580_Medium?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7442580_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7442580_Medium_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® High Rise Curvy Jeggings","$15.84 - $26.39","$19.80 - $32.99","https://www.kohls.com/product/prd-7442580/juniors-so-high-rise-curvy-jeggings.jsp?color=Medium","Rated 4.2 out of 5 stars","4.2","()","13"
"https://www.kohls.com/product/prd-5080268/petite-nine-west-bootcut-jeans.jsp?color=Light%20Wash","https://media.kohlsimg.com/is/image/kohls/5080268_Light_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5080268_Dark_Rinse_Blast_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5080268_White_Knight_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5080268_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5080268_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite Nine West Bootcut Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-5080268/petite-nine-west-bootcut-jeans.jsp?color=Light%20Wash","Rated 4.4 out of 5 stars","4.4","()","85"
"https://www.kohls.com/product/prd-7872060/petite-sonoma-goods-for-life-mid-rise-relaxed-boyfriend-jeans.jsp?color=Light%20Wash","https://media.kohlsimg.com/is/image/kohls/7872060_Light_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7872060_Vintage_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7872060_Bright_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7872060_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7872060/petite-sonoma-goods-for-life-mid-rise-relaxed-boyfriend-jeans.jsp?color=Light%20Wash","Rated 4 out of 5 stars","4.0","()","10"
"https://www.kohls.com/product/prd-7900565/womens-sonoma-goods-for-life-high-rise-carpenter-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7900565?wid=342&hei=342&op_sharpen=1","","","","","Women's Sonoma Goods For Life® High Rise Carpenter Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7900565/womens-sonoma-goods-for-life-high-rise-carpenter-jeans.jsp","Rated 3.5 out of 5 stars","3.5","()","4"
"https://www.kohls.com/product/prd-7736784/juniors-so-curvy-high-rise-jeggings.jsp?color=Dark","https://media.kohlsimg.com/is/image/kohls/7736784_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7736784_Superlight_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7736784_Medium_Clean_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7736784_Medium_Dark_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7736784_Dark_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Curvy High Rise Jeggings","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-7736784/juniors-so-curvy-high-rise-jeggings.jsp?color=Dark","Rated 4.2 out of 5 stars","4.2","()","19"
"https://www.kohls.com/product/prd-7623454/plus-size-sonoma-goods-for-life-mid-rise-bootcut-jeans.jsp?color=Bright%20Medium%20Blue","https://media.kohlsimg.com/is/image/kohls/7623454_Bright_Medium_Blue?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623454_Medium_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7623454_Deep_Blue_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7623454_Bright_Medium_Blue_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® Mid-Rise Bootcut Jeans","$27.99","$34.99 Reg.","https://www.kohls.com/product/prd-7623454/plus-size-sonoma-goods-for-life-mid-rise-bootcut-jeans.jsp?color=Bright%20Medium%20Blue","Rated 3.7 out of 5 stars","3.7","()","436"
"https://www.kohls.com/product/prd-6125648/womens-lc-lauren-conrad-curvy-high-rise-5-pocket-skinny-jeans.jsp?color=Lc%20Carrie%20Wash","https://media.kohlsimg.com/is/image/kohls/6125648_Lc_Carrie_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125648_Lc_Willow_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125648_Black_Zipper_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125648_Dark_Rinse_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125648_Lc_Carrie_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad Curvy High Rise 5-Pocket Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6125648/womens-lc-lauren-conrad-curvy-high-rise-5-pocket-skinny-jeans.jsp?color=Lc%20Carrie%20Wash","Rated 4.2 out of 5 stars","4.2","()","148"
"https://www.kohls.com/product/prd-6896006/plus-size-sonoma-goods-for-life-high-rise-wide-leg-jeans.jsp?color=Bright%20Dark","https://media.kohlsimg.com/is/image/kohls/6896006_Bright_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6896006_Vintage_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6896006_Bright_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/6896006_Bright_Dark_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® High Rise Wide-Leg Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-6896006/plus-size-sonoma-goods-for-life-high-rise-wide-leg-jeans.jsp?color=Bright%20Dark","Rated 4 out of 5 stars","4.0","()","770"
"https://www.kohls.com/product/prd-7507617/petite-lc-lauren-conrad-super-high-rise-wide-leg-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7507617?wid=342&hei=342&op_sharpen=1","","","","","Petite LC Lauren Conrad Super High Rise Wide Leg Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7507617/petite-lc-lauren-conrad-super-high-rise-wide-leg-jeans.jsp","Rated 4.6 out of 5 stars","4.6","()","60"
"https://www.kohls.com/product/prd-6898476/plus-size-sonoma-goods-for-life-high-rise-skinny-jeans.jsp?color=Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/6898476_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6898476_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6898476_Dark_Rinse_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6898476_Medium_Light_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6898476_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Sonoma Goods For Life® High Rise Skinny Jeans","$16.79 - $27.99","$34.99 Reg.","https://www.kohls.com/product/prd-6898476/plus-size-sonoma-goods-for-life-high-rise-skinny-jeans.jsp?color=Dark%20Wash","Rated 3.9 out of 5 stars","3.9","()","1011"
"https://www.kohls.com/product/prd-7433161/petite-lc-lauren-conrad-super-high-rise-wide-leg-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7433161_Allison_Wa?wid=342&hei=342&op_sharpen=1","","","","","Petite LC Lauren Conrad Super High Rise Wide Leg Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7433161/petite-lc-lauren-conrad-super-high-rise-wide-leg-jeans.jsp","Rated 4.3 out of 5 stars","4.3","()","59"
"https://www.kohls.com/product/prd-7771688/womens-simply-vera-vera-wang-mid-rise-wide-leg-knit-denim-jeans.jsp?color=Dark","https://media.kohlsimg.com/is/image/kohls/7771688_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7771688_Black_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7771688_Dark_sw?wid=24&hei=24&op_sharpen=1","Women's Simply Vera Vera Wang Mid-Rise Wide-Leg Knit Denim Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7771688/womens-simply-vera-vera-wang-mid-rise-wide-leg-knit-denim-jeans.jsp?color=Dark","Rated 4.3 out of 5 stars","4.3","()","38"
"https://www.kohls.com/product/prd-7149421/juniors-plus-size-so-high-rise-90s-straight-leg-jeans.jsp?color=Vintage%20Medium","https://media.kohlsimg.com/is/image/kohls/7149421_Vintage_Medium?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7149421_Light_Vintage_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7149421_Light_Destructed_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7149421_Washed_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7149421_Vintage_Medium_sw?wid=24&hei=24&op_sharpen=1","Juniors' Plus Size SO® High Rise 90's Straight Leg Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7149421/juniors-plus-size-so-high-rise-90s-straight-leg-jeans.jsp?color=Vintage%20Medium","Rated 4.2 out of 5 stars","4.2","()","148"
"https://www.kohls.com/product/prd-5010753/petite-nine-west-skinny-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/5010753_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010753_White_Knight_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010753_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010753_Rinse_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5010753_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite Nine West Skinny Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-5010753/petite-nine-west-skinny-jeans.jsp?color=Medium%20Wash","Rated 4.4 out of 5 stars","4.4","()","107"
"https://www.kohls.com/product/prd-6125577/womens-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp?color=Black%20Rinse","https://media.kohlsimg.com/is/image/kohls/6125577_Black_Rinse?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6125577_Black_Zipper_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6125577_Black_Rinse_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6125577/womens-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp?color=Black%20Rinse","Rated 4.1 out of 5 stars","4.1","()","323"
"https://www.kohls.com/product/prd-7081236/juniors-plus-size-so-bootcut-denim-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7081236?wid=342&hei=342&op_sharpen=1","","","","","Juniors' Plus Size SO® Bootcut Denim Jeans","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-7081236/juniors-plus-size-so-bootcut-denim-jeans.jsp","Rated 4.7 out of 5 stars","4.7","()","3"
"https://www.kohls.com/product/prd-7415786/juniors-so-curvy-high-rise-90s-straight-jeans.jsp?color=Vintage%20Medium","https://media.kohlsimg.com/is/image/kohls/7415786_Vintage_Medium?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7415786_Light_Blue_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7415786_Light_Vintage_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7415786_Medium_Destructed_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7415786_Vintage_Medium_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Curvy High Rise '90s Straight Jeans","$20.79 - $31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7415786/juniors-so-curvy-high-rise-90s-straight-jeans.jsp?color=Vintage%20Medium","Rated 4.2 out of 5 stars","4.2","()","22"
"https://www.kohls.com/product/prd-7443765/womens-sonoma-goods-for-life-relaxed-fit-wide-leg-ankle-jeans.jsp?color=Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7443765_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7443765_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7443765_Railroad_Stripe_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/7443765_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® Relaxed Fit Wide-Leg Ankle Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7443765/womens-sonoma-goods-for-life-relaxed-fit-wide-leg-ankle-jeans.jsp?color=Dark%20Wash","Rated 3.7 out of 5 stars","3.7","()","76"
"https://www.kohls.com/product/prd-7538402/womens-lc-lauren-conrad-carrie-high-rise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7538402?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Carrie High Rise Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7538402/womens-lc-lauren-conrad-carrie-high-rise-skinny-jeans.jsp","Rated 4.3 out of 5 stars","4.3","()","16"
"https://www.kohls.com/product/prd-6845195/womens-lc-lauren-conrad-midrise-5-pocket-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/6845195?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Midrise 5-Pocket Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6845195/womens-lc-lauren-conrad-midrise-5-pocket-skinny-jeans.jsp","Rated 4.3 out of 5 stars","4.3","()","61"
"https://www.kohls.com/product/prd-6285578/petite-lc-lauren-conrad-super-high-rise-flare-jeans.jsp?color=Tara%20Wash","https://media.kohlsimg.com/is/image/kohls/6285578_Tara_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6285578_Portia_Rinse_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6285578_Tara_Wash_sw?wid=24&hei=24&op_sharpen=1","Petite LC Lauren Conrad Super High-Rise Flare Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6285578/petite-lc-lauren-conrad-super-high-rise-flare-jeans.jsp?color=Tara%20Wash","Rated 4 out of 5 stars","4.0","()","136"
"https://www.kohls.com/product/prd-6870224/plus-size-nine-west-slim-straight-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/6870224_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6870224_Dark_Rinse_Blast_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6870224_Mineral_Black_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/6870224_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Nine West Slim Straight Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-6870224/plus-size-nine-west-slim-straight-jeans.jsp?color=Medium%20Wash","Rated 3.8 out of 5 stars","3.8","()","60"
"https://www.kohls.com/product/prd-7538401/womens-lc-lauren-conrad-willow-high-rise-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7538401?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad Willow High Rise Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7538401/womens-lc-lauren-conrad-willow-high-rise-skinny-jeans.jsp","Rated 3.6 out of 5 stars","3.6","()","31"
"https://www.kohls.com/product/prd-6887768/womens-sonoma-goods-for-life-mid-rise-curvy-skinny-jeans.jsp?color=Black","https://media.kohlsimg.com/is/image/kohls/6887768_Black?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6887768_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/6887768_Black_sw?wid=24&hei=24&op_sharpen=1","Women's Sonoma Goods For Life® Mid-Rise Curvy Skinny Jeans","$18.19","$34.99 Reg.","https://www.kohls.com/product/prd-6887768/womens-sonoma-goods-for-life-mid-rise-curvy-skinny-jeans.jsp?color=Black","Rated 3.8 out of 5 stars","3.8","()","86"
"https://www.kohls.com/product/prd-7416898/juniors-so-high-rise-curvy-90s-bootcut-jeans.jsp?color=Light%20Destructed","https://media.kohlsimg.com/is/image/kohls/7416898_Light_Destructed?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7416898_Marbled_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7416898_Lite_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7416898_Dark_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7416898_Light_Destructed_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® High-Rise Curvy '90s Bootcut Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7416898/juniors-so-high-rise-curvy-90s-bootcut-jeans.jsp?color=Light%20Destructed","Rated 4.2 out of 5 stars","4.2","()","18"
"https://www.kohls.com/product/prd-7870607/plus-size-lc-lauren-conrad-super-high-rise-wide-leg-ankle-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7870607?wid=342&hei=342&op_sharpen=1","","","","","Plus Size LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7870607/plus-size-lc-lauren-conrad-super-high-rise-wide-leg-ankle-jeans.jsp","Rated 3 out of 5 stars","3.0","()","2"
"https://www.kohls.com/product/prd-7122255/womens-lc-lauren-conrad-high-rise-straight-jeans-with-folded-cuff.jsp?color=Medium%20Dark%20Wash","https://media.kohlsimg.com/is/image/kohls/7122255_Medium_Dark_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7122255_Light_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/7122255_Medium_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","Women's LC Lauren Conrad High Rise Straight Jeans With Folded Cuff","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7122255/womens-lc-lauren-conrad-high-rise-straight-jeans-with-folded-cuff.jsp?color=Medium%20Dark%20Wash","Rated 4.2 out of 5 stars","4.2","()","80"
"https://www.kohls.com/product/prd-6870213/plus-size-nine-west-mid-rise-skinny-jeans.jsp?color=Medium%20Wash","https://media.kohlsimg.com/is/image/kohls/6870213_Medium_Wash?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6870213_Dark_Rinse_Blast_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6870213_Mineral_Black_sw?wid=24&hei=24&op_sharpen=1","","https://media.kohlsimg.com/is/image/kohls/6870213_Medium_Wash_sw?wid=24&hei=24&op_sharpen=1","Plus Size Nine West Mid Rise Skinny Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-6870213/plus-size-nine-west-mid-rise-skinny-jeans.jsp?color=Medium%20Wash","Rated 4.4 out of 5 stars","4.4","()","36"
"https://www.kohls.com/product/prd-5944970/womens-simply-vera-vera-wang-slim-straight-leg-jeans.jsp?color=Indigo","https://media.kohlsimg.com/is/image/kohls/5944970_Indigo?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/5944970_Telluride_sw?wid=24&hei=24&op_sharpen=1","","","https://media.kohlsimg.com/is/image/kohls/5944970_Indigo_sw?wid=24&hei=24&op_sharpen=1","Women's Simply Vera Vera Wang Slim Straight Leg Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-5944970/womens-simply-vera-vera-wang-slim-straight-leg-jeans.jsp?color=Indigo","Rated 3.5 out of 5 stars","3.5","()","92"
"https://www.kohls.com/product/prd-6843306/juniors-plus-size-so-low-rise-jeggings.jsp?color=Clean%20Light","https://media.kohlsimg.com/is/image/kohls/6843306_Clean_Light?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6843306_Dark_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6843306_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6843306_Faded_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/6843306_Clean_Light_sw?wid=24&hei=24&op_sharpen=1","Juniors' Plus Size SO® Low Rise Jeggings","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-6843306/juniors-plus-size-so-low-rise-jeggings.jsp?color=Clean%20Light","Rated 3.1 out of 5 stars","3.1","()","10"
"https://www.kohls.com/product/prd-7516530/juniors-so-curvy-low-rise-jeggings.jsp?color=Med%20Tint","https://media.kohlsimg.com/is/image/kohls/7516530_Med_Tint?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516530_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516530_Faded_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516530_Clean_Light_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7516530_Med_Tint_sw?wid=24&hei=24&op_sharpen=1","Juniors' SO® Curvy Low Rise Jeggings","$26.39","$32.99 Reg.","https://www.kohls.com/product/prd-7516530/juniors-so-curvy-low-rise-jeggings.jsp?color=Med%20Tint","Rated 4.9 out of 5 stars","4.9","()","14"
"https://www.kohls.com/product/prd-7390723/juniors-plus-size-so-high-rise-90s-bootcut-jeans.jsp?color=Dark","https://media.kohlsimg.com/is/image/kohls/7390723_Dark?wid=342&hei=342&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7390723_Marbled_Medium_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7390723_Lite_Wash_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7390723_Washed_Black_sw?wid=24&hei=24&op_sharpen=1","https://media.kohlsimg.com/is/image/kohls/7390723_Dark_sw?wid=24&hei=24&op_sharpen=1","Juniors' Plus Size SO® High-Rise 90s Bootcut Jeans","$31.99","$39.99 Reg.","https://www.kohls.com/product/prd-7390723/juniors-plus-size-so-high-rise-90s-bootcut-jeans.jsp?color=Dark","Rated 2.7 out of 5 stars","2.7","()","6"
"https://www.kohls.com/product/prd-7790955/petite-lc-lauren-conrad-super-high-rise-wide-leg-wildflower-denim-pants.jsp","https://media.kohlsimg.com/is/image/kohls/7790955?wid=342&hei=342&op_sharpen=1","","","","","Petite LC Lauren Conrad Super High-Rise Wide Leg Wildflower Denim Pants","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-7790955/petite-lc-lauren-conrad-super-high-rise-wide-leg-wildflower-denim-pants.jsp","Rated 4.6 out of 5 stars","4.6","()","9"
"https://www.kohls.com/product/prd-6847726/womens-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/6847726?wid=342&hei=342&op_sharpen=1","","","","","Women's LC Lauren Conrad High Rise 5-Pocket Skinny Jeans","$35.99","$44.99 Reg.","https://www.kohls.com/product/prd-6847726/womens-lc-lauren-conrad-high-rise-5-pocket-skinny-jeans.jsp","Rated 4 out of 5 stars","4.0","()","21"
"https://www.kohls.com/product/prd-7406281/womens-nine-west-high-rise-cuffed-wide-leg-jeans.jsp","https://media.kohlsimg.com/is/image/kohls/7406281?wid=342&hei=342&op_sharpen=1","","","","","Women's Nine West High-Rise Cuffed Wide Leg Jeans","$39.99","$49.99 Reg.","https://www.kohls.com/product/prd-7406281/womens-nine-west-high-rise-cuffed-wide-leg-jeans.jsp","Rated 4.5 out of 5 stars","4.5","()","41"
