retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,material,stretch,rise,fit,url,description
Kohls,7516515,Juniors' SO® Mid Rise Pull-On Barrel Jeans,SO,Medium Dark,,39.99,,Denim construction,No,Midrise sits on the high hip,Barrel,https://www.kohls.com/product/prd-7516515/,Juniors' SO® Mid Rise Pull-On Barrel Jeans
Kohls,7516515,Juniors' SO® Mid Rise Pull-On Barrel Jeans,SO,Tinted Dark,,39.99,,Denim construction,No,Midrise sits on the high hip,Barrel,https://www.kohls.com/product/prd-7516515/,Juniors' SO® Mid Rise Pull-On Barrel Jeans
Kohls,7516515,Juniors' SO® Mid Rise Pull-On Barrel Jeans,SO,Light,,39.99,,Denim construction,No,Midrise sits on the high hip,Barrel,https://www.kohls.com/product/prd-7516515/,Juniors' SO® Mid Rise Pull-On Barrel Jeans
Kohls,7516515,Juniors' SO® Mid Rise Pull-On Barrel Jeans,SO,Black,,39.99,,Denim construction,No,Midrise sits on the high hip,Barrel,https://www.kohls.com/product/prd-7516515/,Juniors' SO® Mid Rise Pull-On Barrel Jeans
Kohls,7516515,Juniors' SO® Mid Rise Pull-On Barrel Jeans,SO,Dark,,39.99,,Denim construction,No,Midrise sits on the high hip,Barrel,https://www.kohls.com/product/prd-7516515/,Juniors' SO® Mid Rise Pull-On Barrel Jeans
Kohls,7988845,Juniors' SO® Low Rise Ultra Wide Leg Jeans,SO,Dark,,39.99,,Cotton,No,Low rise ultra wide leg design,Wide Leg,https://www.kohls.com/product/prd-7988845/,Juniors' SO® Low Rise Ultra Wide Leg Jeans
Kohls,7988845,Juniors' SO® Low Rise Ultra Wide Leg Jeans,SO,Fresh Light,,39.99,,Cotton,No,Low rise ultra wide leg design,Wide Leg,https://www.kohls.com/product/prd-7988845/,Juniors' SO® Low Rise Ultra Wide Leg Jeans
Kohls,7988845,Juniors' SO® Low Rise Ultra Wide Leg Jeans,SO,Medium Marble Dest,,39.99,,Cotton,No,Low rise ultra wide leg design,Wide Leg,https://www.kohls.com/product/prd-7988845/,Juniors' SO® Low Rise Ultra Wide Leg Jeans
Kohls,7922007,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans,Sonoma Goods For Life,Ballerina Dance,39.99,44.99,true,Denim construction,No,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7922007/,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans
Kohls,7922007,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans,Sonoma Goods For Life,Light Wash,39.99,44.99,true,Denim construction,No,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7922007/,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans
Kohls,7922007,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans,Sonoma Goods For Life,Tame Yellow,39.99,44.99,true,Denim construction,No,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7922007/,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans
Kohls,7922007,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans,Sonoma Goods For Life,White,39.99,44.99,true,Denim construction,No,High rise sits below the natural waistline,Barrel,https://www.kohls.com/product/prd-7922007/,Women's Sonoma Goods For Life® High Rise Barrel Ankle Jeans
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Dark Wash,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Medium,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Med Tint,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Clean Light,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Faded Black,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,Dark Destructed,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,2933383,Juniors' SO® Low-Rise Jeggings,SO,True Blue,13.99,27.99,true,"Cotton, polyester, rayon, spandex",Yes,Low rise sits on the hip,Jegging,https://www.kohls.com/product/prd-2933383/,Juniors' SO® Low-Rise Jeggings
Kohls,7914544,Women's Apt. 9® Tummy Control Bootcut Jeans,Apt. 9,Unknown,39.99,49.99,true,Stretchy denim construction,Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7914544/,Women's Apt. 9® Tummy Control Bootcut Jeans
Kohls,7898681,Women's Sonoma Goods For Life® High Rise Wide Leg Pull On Jeans,Sonoma Goods For Life,Super Dark Wash,39.99,44.99,true,Denim construction,No,"Relaxed fit, high rise sits at the natural waistli",Wide Leg,https://www.kohls.com/product/prd-7898681/,Women's Sonoma Goods For Life® High Rise Wide Leg Pull On Jeans
Kohls,7898681,Women's Sonoma Goods For Life® High Rise Wide Leg Pull On Jeans,Sonoma Goods For Life,Medium Wash,39.99,44.99,true,Denim construction,No,"Relaxed fit, high rise sits at the natural waistli",Wide Leg,https://www.kohls.com/product/prd-7898681/,Women's Sonoma Goods For Life® High Rise Wide Leg Pull On Jeans
Kohls,7706385,Women's Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans,Sonoma Goods For Life,Rinse,34.99,39.99,true,"Cotton, polyester, spandex",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-7706385/,Women's Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans
Kohls,7706385,Women's Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans,Sonoma Goods For Life,Medium Dark Wash,34.99,39.99,true,"Cotton, polyester, spandex",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-7706385/,Women's Sonoma Goods For Life® Mid Rise Pull On Skinny Jeans
Kohls,6890300,Petite Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Dark Wash,29.99,34.99,true,Denim construction,No,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6890300/,Petite Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6890300,Petite Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Medium Light Wash,29.99,34.99,true,Denim construction,No,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6890300/,Petite Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,6890300,Petite Sonoma Goods For Life® High Rise Skinny Jeans,Sonoma Goods For Life,Med Wash,29.99,34.99,true,Denim construction,No,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6890300/,Petite Sonoma Goods For Life® High Rise Skinny Jeans
Kohls,7993724,Women's LC Lauren Conrad Super High Rise Slim Jeans,LC Lauren Conrad,Lc Willow Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Slim,https://www.kohls.com/product/prd-7993724/,Women's LC Lauren Conrad Super High Rise Slim Jeans
Kohls,7993724,Women's LC Lauren Conrad Super High Rise Slim Jeans,LC Lauren Conrad,Allison Wa,39.99,44.99,true,"Cotton, polyester, lycra",Yes,Super high rise sits on the natural waistline,Slim,https://www.kohls.com/product/prd-7993724/,Women's LC Lauren Conrad Super High Rise Slim Jeans
Kohls,7589604,Juniors' SO® High Rise Stretch Flare Jeans,SO,Medium Destructed,,39.99,,Denim construction,No,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-7589604/,Juniors' SO® High Rise Stretch Flare Jeans
Kohls,7589604,Juniors' SO® High Rise Stretch Flare Jeans,SO,Dark Rinse,,39.99,,Denim construction,No,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-7589604/,Juniors' SO® High Rise Stretch Flare Jeans
Kohls,7589604,Juniors' SO® High Rise Stretch Flare Jeans,SO,Light,,39.99,,Denim construction,No,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-7589604/,Juniors' SO® High Rise Stretch Flare Jeans
Kohls,7589604,Juniors' SO® High Rise Stretch Flare Jeans,SO,Medium Blue Destruct,,39.99,,Denim construction,No,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-7589604/,Juniors' SO® High Rise Stretch Flare Jeans
Kohls,7589604,Juniors' SO® High Rise Stretch Flare Jeans,SO,Dark,,39.99,,Denim construction,No,High rise sits below the natural waistline,Flare,https://www.kohls.com/product/prd-7589604/,Juniors' SO® High Rise Stretch Flare Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Light Destructed,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Black,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Dark Wash,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Light Medium,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Dark Blue,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Clean Medium,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Medium Destructed,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Dark Tint,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Light Wash,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Tinted Dark,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,7378086,Juniors' SO® Curvy Low Rise Baggy Jeans,SO,Destructed Light,,39.99,,"Cotton, spandex",Yes,Low rise sits on the hip,Baggy,https://www.kohls.com/product/prd-7378086/,Juniors' SO® Curvy Low Rise Baggy Jeans
Kohls,6881030,Women's Sonoma Goods For Life® Mid Rise Skinny Jeans,Sonoma Goods For Life,Black,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6881030/,Women's Sonoma Goods For Life® Mid Rise Skinny Jeans
Kohls,6881030,Women's Sonoma Goods For Life® Mid Rise Skinny Jeans,Sonoma Goods For Life,Medium Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6881030/,Women's Sonoma Goods For Life® Mid Rise Skinny Jeans
Kohls,7549080,Women's LC Lauren Conrad High Rise Skinny Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"76% cotton, 18% recycled polyester, 5% rayon, 1% lycra",Yes,High rise,Skinny,https://www.kohls.com/product/prd-7549080/,Women's LC Lauren Conrad High Rise Skinny Jeans
Kohls,7786610,Women's Apt. 9® Tummy Control Bootcut Jeans,Apt. 9,Potassium Embellished,39.99,49.99,true,"72% cotton, 24% recycled polyester, 1% spandex, 3% other fiber",Yes,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7786610/,Women's Apt. 9® Tummy Control Bootcut Jeans
Kohls,7786610,Women's Apt. 9® Tummy Control Bootcut Jeans,Apt. 9,Black Wash,39.99,49.99,true,"72% cotton, 24% recycled polyester, 1% spandex, 3% other fiber",Yes,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7786610/,Women's Apt. 9® Tummy Control Bootcut Jeans
Kohls,7786610,Women's Apt. 9® Tummy Control Bootcut Jeans,Apt. 9,Dark Pocket Stitch,39.99,49.99,true,"72% cotton, 24% recycled polyester, 1% spandex, 3% other fiber",Yes,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7786610/,Women's Apt. 9® Tummy Control Bootcut Jeans
Kohls,6382432,Juniors' SO® High Rise Pull-On Straight Jeans,SO,Medium Dark Acid,,39.99,,"Cotton, recycled polyester, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6382432/,Juniors' SO® High Rise Pull-On Straight Jeans
Kohls,6382432,Juniors' SO® High Rise Pull-On Straight Jeans,SO,Light Indigo,,39.99,,"Cotton, recycled polyester, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6382432/,Juniors' SO® High Rise Pull-On Straight Jeans
Kohls,6382432,Juniors' SO® High Rise Pull-On Straight Jeans,SO,Black,,39.99,,"Cotton, recycled polyester, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6382432/,Juniors' SO® High Rise Pull-On Straight Jeans
Kohls,6382432,Juniors' SO® High Rise Pull-On Straight Jeans,SO,Dark Indigo,,39.99,,"Cotton, recycled polyester, spandex",Yes,High rise sits below the natural waistline,Straight,https://www.kohls.com/product/prd-6382432/,Juniors' SO® High Rise Pull-On Straight Jeans
Kohls,7945664,Women's Croft & Barrow® Modern Denim Straight Leg Jeans,Croft & Barrow,Dark Wash,,36.99,,Medium Wash & Dark Wash: denim construction,No,Midrise sits on the high hip,Straight,https://www.kohls.com/product/prd-7945664/,Women's Croft & Barrow® Modern Denim Straight Leg Jeans
Kohls,7945664,Women's Croft & Barrow® Modern Denim Straight Leg Jeans,Croft & Barrow,Medium Wash,,36.99,,Medium Wash & Dark Wash: denim construction,No,Midrise sits on the high hip,Straight,https://www.kohls.com/product/prd-7945664/,Women's Croft & Barrow® Modern Denim Straight Leg Jeans
Kohls,7945664,Women's Croft & Barrow® Modern Denim Straight Leg Jeans,Croft & Barrow,Mineral Black,,36.99,,Medium Wash & Dark Wash: denim construction,No,Midrise sits on the high hip,Straight,https://www.kohls.com/product/prd-7945664/,Women's Croft & Barrow® Modern Denim Straight Leg Jeans
Kohls,7914543,Women's Apt. 9 Tummy Control Bootcut Jeans,Apt. 9,Unknown,39.99,49.99,true,72% Cotton 24% Recycled Polyester 1% Spandex 3% Other Fiber,Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-7914543/,Women's Apt. 9 Tummy Control Bootcut Jeans
Kohls,7870605,Women's LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans With Raw Hem,LC Lauren Conrad,Dark Blue Wash,39.99,44.99,true,"Cotton, lyocell, spandex",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7870605/,Women's LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans With Raw Hem
Kohls,7870605,Women's LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans With Raw Hem,LC Lauren Conrad,Medium Blue Wash,39.99,44.99,true,"Cotton, lyocell, spandex",Yes,Super high rise sits on the natural waistline,Wide Leg,https://www.kohls.com/product/prd-7870605/,Women's LC Lauren Conrad Super High Rise Wide Leg Ankle Jeans With Raw Hem
Kohls,8027282,Women's LC Lauren Conrad Ultra High Rise Straight Ankle Jeans With Raw Hem,LC Lauren Conrad,Superlight Wash,39.99,44.99,true,"Cotton, polyester, lycra",Yes,High-rise: sits at or slightly above the natural w,Straight,https://www.kohls.com/product/prd-8027282/,Women's LC Lauren Conrad Ultra High Rise Straight Ankle Jeans With Raw Hem
Kohls,8027282,Women's LC Lauren Conrad Ultra High Rise Straight Ankle Jeans With Raw Hem,LC Lauren Conrad,Valor Green,39.99,44.99,true,"Cotton, polyester, lycra",Yes,High-rise: sits at or slightly above the natural w,Straight,https://www.kohls.com/product/prd-8027282/,Women's LC Lauren Conrad Ultra High Rise Straight Ankle Jeans With Raw Hem
Kohls,6375574,Juniors' SO® High-Rise '90s Bootcut Jeans,SO,Dark,,39.99,,"Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-6375574/,Juniors' SO® High-Rise '90s Bootcut Jeans
Kohls,6375574,Juniors' SO® High-Rise '90s Bootcut Jeans,SO,Washed Black,,39.99,,"Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-6375574/,Juniors' SO® High-Rise '90s Bootcut Jeans
Kohls,6375574,Juniors' SO® High-Rise '90s Bootcut Jeans,SO,Light Destructed,,39.99,,"Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-6375574/,Juniors' SO® High-Rise '90s Bootcut Jeans
Kohls,6375574,Juniors' SO® High-Rise '90s Bootcut Jeans,SO,Lite Wash,,39.99,,"Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-6375574/,Juniors' SO® High-Rise '90s Bootcut Jeans
Kohls,6375574,Juniors' SO® High-Rise '90s Bootcut Jeans,SO,Marbled Medium,,39.99,,"Cotton, spandex",Yes,High rise sits below the natural waistline,Bootcut,https://www.kohls.com/product/prd-6375574/,Juniors' SO® High-Rise '90s Bootcut Jeans
Kohls,7914558,Plus Size Apt. 9® Mid Rise Light Wash Denim Capri Pants,Apt. 9,Unknown,31.99,39.99,true,Denim construction,No,Midrise sits on the high hip,,https://www.kohls.com/product/prd-7914558/,Plus Size Apt. 9® Mid Rise Light Wash Denim Capri Pants
Kohls,7623459,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Bright Medium Blue,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623459/,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans
Kohls,7623459,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Medium Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623459/,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans
Kohls,7623459,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Deep Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623459/,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans
Kohls,7623459,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Rinse Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623459/,Plus Size Sonoma Goods For Life® Curvy Mid-Rise Bootcut Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Light Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Dark Medium Utility,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Medium Utility Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Bright Medium Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Vintage Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Dark Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7872054,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans,Sonoma Goods For Life,Light Tint Wash,34.99,39.99,true,Denim construction,No,Midrise sits on the high hip,Relaxed,https://www.kohls.com/product/prd-7872054/,Plus Size Sonoma Goods For Life® Mid Rise Relaxed Boyfriend Jeans
Kohls,7914556,Plus Size Apt. 9® Mid Rise Denim Capri Pants,Apt. 9,Unknown,31.99,39.99,true,Denim construction,No,Midrise sits on the high hip,,https://www.kohls.com/product/prd-7914556/,Plus Size Apt. 9® Mid Rise Denim Capri Pants
Kohls,6120479,Petite Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,Celeste Dark Indigo,,44.99,,Stretchy denim construction,Yes,Midrise sits on the hip,Skinny,https://www.kohls.com/product/prd-6120479/,Petite Simply Vera Vera Wang Power Stretch Core Skinny Jeans
Kohls,6120479,Petite Simply Vera Vera Wang Power Stretch Core Skinny Jeans,Simply Vera Vera Wang,Scenic Route Light Med,,44.99,,Stretchy denim construction,Yes,Midrise sits on the hip,Skinny,https://www.kohls.com/product/prd-6120479/,Petite Simply Vera Vera Wang Power Stretch Core Skinny Jeans
Kohls,6879067,Plus Size Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Dark Wash,29.99,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6879067/,Plus Size Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,6879067,Plus Size Sonoma Goods For Life® High Rise Curvy Skinny Jeans,Sonoma Goods For Life,Med Wash,29.99,34.99,true,"52% cotton, 20% recycled cotton, 26% polyester, 2% elastane",Yes,High rise sits below the natural waistline,Skinny,https://www.kohls.com/product/prd-6879067/,Plus Size Sonoma Goods For Life® High Rise Curvy Skinny Jeans
Kohls,7706375,Women's Sonoma Goods For Life® Mid Rise Wide Leg Seamed Jeans,Sonoma Goods For Life,Medium Dark Wash,34.99,39.99,true,"Body: cotton, spandex",Yes,Mid rise sits at the high hip,Wide Leg,https://www.kohls.com/product/prd-7706375/,Women's Sonoma Goods For Life® Mid Rise Wide Leg Seamed Jeans
Kohls,7706375,Women's Sonoma Goods For Life® Mid Rise Wide Leg Seamed Jeans,Sonoma Goods For Life,Medium Wash,34.99,39.99,true,"Body: cotton, spandex",Yes,Mid rise sits at the high hip,Wide Leg,https://www.kohls.com/product/prd-7706375/,Women's Sonoma Goods For Life® Mid Rise Wide Leg Seamed Jeans
Kohls,6125702,Women's LC Lauren Conrad Midrise Skinny Jeans,LC Lauren Conrad,Ada Wash,39.99,44.99,true,"76% cotton, 18% recycled polyester, 5% rayon, 1% Lycra",Yes,Midrise sits on the high hip,Skinny,https://www.kohls.com/product/prd-6125702/,Women's LC Lauren Conrad Midrise Skinny Jeans
Kohls,7623450,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Medium Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623450/,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7623450,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Bright Medium Blue,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623450/,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7623450,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans,Sonoma Goods For Life,Deep Blue Wash,29.99,34.99,true,Denim construction,No,Midrise sits on the high hip,Bootcut,https://www.kohls.com/product/prd-7623450/,Petite Sonoma Goods For Life® Mid-Rise Bootcut Jeans
Kohls,7920136,Plus Size Sonoma Goods For Life® High Rise Easy Denim Pants,Sonoma Goods For Life,Dark Wash,39.99,44.99,true,Denim construction,No,High rise sits at the natural waistline,,https://www.kohls.com/product/prd-7920136/,Plus Size Sonoma Goods For Life® High Rise Easy Denim Pants
Kohls,7920136,Plus Size Sonoma Goods For Life® High Rise Easy Denim Pants,Sonoma Goods For Life,Medium Light Wash,39.99,44.99,true,Denim construction,No,High rise sits at the natural waistline,,https://www.kohls.com/product/prd-7920136/,Plus Size Sonoma Goods For Life® High Rise Easy Denim Pants
Kohls,7530758,Women's LC Lauren Conrad Super High Rise Flare Jeans,LC Lauren Conrad,Unknown,39.99,44.99,true,"70% cotton, 21% recycled polyester, 8% rayon, 1% spandex",Yes,Super high rise sits on the natural waistline,Flare,https://www.kohls.com/product/prd-7530758/,Women's LC Lauren Conrad Super High Rise Flare Jeans
Kohls,4309411,Juniors' Plus Size SO® High Rise Jeggings,SO,Dark Wash,14.84,32.99,true,Stretchy denim construction,Yes,,Jegging,https://www.kohls.com/product/prd-4309411/,Juniors' Plus Size SO® High Rise Jeggings
Kohls,4309411,Juniors' Plus Size SO® High Rise Jeggings,SO,Black Destructed,14.84,32.99,true,Stretchy denim construction,Yes,,Jegging,https://www.kohls.com/product/prd-4309411/,Juniors' Plus Size SO® High Rise Jeggings
Kohls,7442580,Juniors' SO® High Rise Curvy Jeggings,SO,Medium,19.8,32.99,true,"70% Cotton, 25% recycled polyester, 3% rayon, 2% spandex",Yes,High rise sits below the natural waistline,Jegging,https://www.kohls.com/product/prd-7442580/,Juniors' SO® High Rise Curvy Jeggings
